,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Shared topic 11,Shared topic 12,Shared topic 13,Shared topic 14,Shared topic 15,H3K27ac private topic 1,H3K27ac private topic 2,H3K27ac private topic 3,H3K27ac private topic 4,H3K27ac private topic 5,H3K27ac private topic 6,H3K27ac private topic 8,H3K27ac private topic 9,H3K27ac private topic 10,H3K27me3 private topic 1,H3K27me3 private topic 2,H3K27me3 private topic 3,H3K27me3 private topic 4,H3K27me3 private topic 5,H3K27me3 private topic 9,H3K27me3 private topic 10
675,-0.8510321,-0.41504398,-0.10978474,-0.75864935,-0.5856886,-1.0192627,-0.38803864,-0.47768313,-0.40476707,-0.70453453,-0.42535782,-0.42343968,-0.41369852,2.313118,1.4741514,-1.1462306,-1.4900476,-1.2639391,-1.4123106,-0.79642195,-1.0322133,-1.2516922,-0.98628867,-0.9895815,-0.76497203,0.1676237,-0.4698904,0.3184675,-0.091716684,-0.13724054,0.056881126
676,-0.6745596,1.4268603,1.7257938,-0.6046759,-0.7515446,-1.0760531,-0.2317007,0.41683674,-0.18908568,-0.8892671,-0.7430154,0.30915177,-0.5026786,-0.49244678,-0.35261014,0.8216902,0.5505002,-0.9231811,-1.1086433,0.006777629,-0.43092307,2.3216033,-0.43365198,-0.67442584,-0.37940052,-0.0891269,-0.44395497,1.8077817,0.14437328,-0.23354967,0.20743248
677,-0.35585362,2.3951092,-0.7095902,-0.5503606,-0.16850185,0.2710954,-0.6045004,-0.14798301,0.07057281,0.8789555,-0.3882144,0.050357208,-0.88784206,-1.0772649,-0.6156079,-0.555797,-0.4872879,0.08510613,-0.050061814,-0.11756467,0.5394798,-0.6928629,-0.7374347,-0.3575823,0.1889415,-0.46580368,-0.08065089,1.4288527,-0.12275567,-0.91344494,-0.2553022
678,0.11117393,3.325984,-1.129608,-0.19762707,-0.0025042892,-0.037832573,0.8906521,-0.50459915,-0.40413034,0.17706832,-0.29815084,-0.1282579,-0.33768848,-0.6795021,-0.58356583,-0.1549041,-0.15408,0.66868305,0.15737037,0.51031685,0.08350268,0.09702568,-0.09161127,-0.4076252,-0.03999227,-0.82485616,-0.30657822,0.14897598,-0.40765724,-1.385109,-0.21320894
679,-0.024250343,2.9674706,0.85023147,0.14709584,-0.39833474,-1.0609344,-0.5498512,-0.29717863,-0.38284835,-0.61956954,-0.5206604,-0.24318075,0.64671504,-0.6590063,-0.53812194,0.56270844,0.9495862,0.3037416,2.3531785,0.5286127,-0.023365038,1.3709145,0.059311137,-0.27680743,-1.7345583,-1.315267,-1.1831254,0.46534443,-1.0678699,-0.8756691,-0.72885144
680,2.2912087,0.07119605,-0.12241046,0.18960005,0.61625576,-0.36116606,0.24708217,-0.47343922,0.042540558,0.71453905,-0.10640296,0.40907174,-0.16903529,-0.7211119,-0.60269606,-0.030739103,-0.27777278,0.40066305,-0.85899466,-0.38376966,1.0241525,0.7789841,-0.664047,-0.18460765,0.773792,-0.05709808,0.30969176,-0.54751796,-0.03414302,0.34501183,-0.60151815
681,-0.275769,3.0886536,-0.26027858,-0.015702158,0.5131599,0.18849418,0.010534197,-0.71680135,0.033230588,0.14541364,0.007226497,0.17331466,-0.032842964,-0.87520707,-0.24054904,-0.46886027,-0.31454083,-0.8844132,0.9625251,0.86811644,0.60027796,-0.0697484,-0.40806633,-0.21403915,-0.085694775,-0.99706495,-0.55407983,-0.39188212,-0.55723566,-1.3702811,-0.6396659
682,-0.2157122,0.4276197,-0.1518315,-0.17247088,-0.15508017,-0.6007233,-0.3737439,-0.22688963,-0.2896995,0.05162376,-0.729999,-0.8182876,2.5675957,-0.12902045,-0.39738384,-0.31481877,-0.15596952,1.6988606,0.37392673,-0.16134423,-0.073852204,3.386314,1.058979,-0.086942084,-1.820551,-1.6891981,-1.6960796,-1.3824956,-1.2726226,-0.72041,-1.3053038
683,0.19259009,0.5514456,-0.04730226,0.3032882,0.41152817,-1.1559104,-0.7312532,-0.69582224,-0.06730336,-0.13499846,-0.6019609,-1.0152335,-0.79971325,-1.3351064,-0.8466306,-0.56129026,-0.0015316259,0.16928804,1.8663912,1.3423998,-0.07190948,-0.9985104,0.6562288,-0.091070965,0.07939608,-0.086219035,-0.6611056,0.67696744,-0.23197751,0.63959736,-0.62998945
684,-0.5425338,-0.64039564,1.5427852,-0.605615,-0.24039054,0.19938529,0.14809668,-1.0752382,-0.39635032,-0.8640011,1.3803805,-0.18141255,-0.13485035,-0.31055033,-0.46448982,2.1233816,1.6310563,0.20720856,0.27019694,0.18469936,-0.521984,2.1900225,-0.13185395,-0.02226315,0.73068917,0.33005705,-0.6207055,-0.15969978,0.08719162,2.3442512,-0.4420078
685,-0.8097124,-0.12472822,-0.41939753,-0.0035460144,-0.90393966,-0.23782979,0.19897445,2.15454,-0.3081339,-0.7487315,-0.4628869,-0.72557807,-0.43761784,-0.16047406,0.09712307,0.09908073,-1.3036278,-0.43626094,-0.96569026,-0.64279187,-0.03803593,0.12965368,-0.63744617,-0.64862317,-0.7433209,0.07413579,0.08939439,-0.8516243,-0.68464446,-0.566505,0.48248813
686,-0.76704836,1.0210222,-0.7184433,-0.61594427,0.074177615,-0.48446542,-0.48332793,-1.2027905,-0.6410346,-0.89493906,-0.06945121,0.2780069,-0.9157568,-1.2847705,-0.8240672,-0.10561665,0.948546,-0.7802883,2.0902567,0.72718245,0.07564585,0.2110495,0.66777194,1.9820007,2.119093,0.40703404,1.3112385,2.6757448,0.38247997,0.3300525,0.143256
687,-0.33298808,-0.12537575,-0.58681065,-0.11697708,0.06375799,0.57280195,-0.3249481,-0.3900782,-0.25283557,-0.18683456,0.2120926,1.3620739,3.5333781,-0.22821784,-0.35705352,0.469711,-1.1081957,1.8089384,0.3118478,0.08491691,0.6328246,0.29236138,-0.09283353,0.25377563,-1.343518,-1.5789987,-1.4566609,-0.98842096,-1.1629072,-1.536742,-1.1494843
688,0.16532059,-0.755003,-0.19757353,-0.252524,-0.55366796,-0.35300815,3.4361715,-0.34677842,-0.3009296,-0.12056129,-0.45350686,0.16920814,0.26596022,-0.501186,-0.5561715,-0.57642686,0.019295946,-0.38341698,-0.19491114,-0.7812208,-0.12062679,-1.0868512,-0.5833551,2.807533,0.75472957,0.48697692,0.02132237,-1.0435956,0.47909355,-0.2307854,0.4426728
689,-0.57725203,0.017730176,-0.619411,-0.59188926,-0.53020644,-0.1125226,-0.11632139,-0.18861857,-0.48271388,-0.580449,1.6510665,-0.00030177832,-0.28970915,-0.1438129,-0.1496728,1.1927236,1.8439882,-0.40170604,0.8814613,0.86659425,0.1044029,-0.047295276,2.4497347,0.20689929,-0.07757667,0.11885247,0.6515388,-0.78036964,-0.4003989,-0.33754098,-0.15213458
690,-0.7242197,0.107326806,0.06064479,0.013487458,-0.6995034,-0.23710561,-0.64855933,2.341462,-0.5383852,-0.41770023,-0.7627163,-0.0870732,-0.08809233,-0.2891987,-0.3085279,0.3103535,1.1933277,1.2397571,0.1844363,0.51663154,-0.01507603,2.3429618,-0.20052949,-0.16638918,-0.32667038,0.092183046,-0.1260666,-0.3592532,-0.32579803,-0.5586102,3.0494518
691,-0.49344152,-0.35371935,-0.81228554,-0.6334224,0.007668227,-1.7472088,0.67756623,1.9454342,-0.23579286,-0.20343594,-1.0139215,-0.7064952,0.033287942,-0.4168028,-0.58376884,-0.012112996,0.5863014,-0.5382338,-0.1583008,3.1998694,1.5060012,0.91267216,0.5502543,-0.1409649,-0.5651378,0.8131253,1.2867064,-0.08498069,-0.37031788,-0.19109447,2.283469
692,0.24009389,3.2483711,-0.45593077,0.16014525,-0.008781508,0.52498823,-1.0175849,-0.15343481,0.1598964,-0.40206185,-0.45923844,0.0681885,0.4219073,-0.9578934,-0.21121907,0.39275834,-0.23324662,-0.04365203,1.0508977,0.4795541,0.27006894,0.22857413,-0.30982295,-0.40552667,-0.49835533,-0.609278,-0.8245988,1.2040318,-0.4512874,-0.10123431,-0.5697145
693,-0.36451247,-0.4987746,-0.4936362,-0.34423172,-0.48361915,0.32581556,-0.3441136,-0.33145186,-0.3264008,-0.27823636,2.7660964,-0.51782286,0.94398695,0.9446376,0.10620921,-0.20457603,-0.6888044,1.5018011,-0.62475866,-0.09321364,-0.11596816,-0.41757682,0.08947164,0.70284253,-0.40403065,-1.1467631,-1.0237992,-0.6543984,-0.91812646,-1.5121974,-0.69973373
694,-0.6753954,1.9813573,-0.7616049,-0.28954116,-0.57312334,-0.63441956,-0.7799033,-0.20092726,-0.7999139,-0.15710104,0.16940132,-0.3218059,0.12708758,-0.6217905,-0.5374834,0.019057905,0.24688368,0.26597935,0.52647096,0.2557241,0.28263664,0.57956564,-0.38318956,-0.2729731,0.67604125,1.25964,-0.054282956,1.5180787,0.24323776,1.6327972,-0.30121365
695,-0.5275614,-0.39637375,-0.9139635,-0.43903202,-0.7499713,-0.35667846,-0.08403342,-0.12395201,-0.32826802,-0.4889024,0.06832937,0.40676197,-0.16544497,1.1620378,3.0503273,-1.1065003,-1.6657741,-0.8566811,-1.0677304,-1.2810144,-1.0721897,-0.5092074,-1.1206253,-1.0961175,-0.42662072,-0.37164336,-0.27572387,-0.29258746,-0.39360526,-0.50800055,-0.27074105
696,-0.040473536,-0.10519241,-0.5540711,-0.11540658,4.2185698,-0.08573994,-0.26727518,-0.05852782,0.20321712,-0.048776343,-0.03183224,0.16827914,0.3975014,0.098176375,-0.006302722,-0.9392687,-0.69981754,1.2543429,-0.5134453,-1.0166655,0.58216697,-0.57856375,-0.5727347,0.08811842,1.9454142,-0.5428583,-0.01594128,-0.10578251,0.37369695,-0.49044397,-0.5062904
697,-0.8827001,-0.20122203,-0.5218195,0.33306566,0.51356333,0.6242458,-0.021078058,1.8110065,-0.24141002,-0.84444016,-0.17643368,-0.28831494,-0.48874962,-0.43251714,0.045152355,0.3970623,0.56558025,-0.5735841,-0.12173715,2.6112685,1.426362,0.9259522,0.17114748,-0.2914169,-0.85019606,0.6206497,1.1875226,0.11003455,-0.1454641,-0.48530307,2.4092658
698,3.07203,-0.36504436,-0.12500101,2.6554656,0.5689265,0.01674886,-0.49594417,-0.525183,0.48192343,0.63983667,-0.7562853,0.020296603,-0.62404567,-0.65207714,-0.6000811,-0.7141579,-0.734557,-0.84497434,-0.17091076,-0.8546531,-0.16230918,-0.89126146,-0.90250844,-0.56608254,-1.3940691,-1.3820577,-1.3201857,-1.0278401,-1.3051502,-0.70716447,-1.1919377
699,-0.8955281,-0.552951,1.2127064,-0.8969398,-1.0401858,0.9985156,-0.62200874,1.525332,-0.4665777,-0.78520286,0.28839585,-0.48843336,-0.1716055,-0.1430664,-0.4610455,2.2418547,1.4517043,-0.80023426,-0.85305464,1.0577917,-0.07227209,0.062179603,2.0131702,0.15114471,0.35265383,1.5979931,-0.507172,0.7198601,0.702535,1.9486287,0.44714496
700,-0.43510795,0.15407698,-0.4969345,-0.7022245,1.4831076,-0.9390839,-0.7458963,-0.6428112,3.4544396,-0.66826177,0.35765904,-0.45016754,0.002006039,-0.52758366,-0.44977033,-0.7728787,-0.6561917,0.35486382,0.65144634,-0.5935199,-0.6254914,-1.0522262,-0.28571108,-0.47476944,-0.14449732,-0.823776,-1.0615963,0.2569676,-0.665417,0.20729843,-0.78528917
701,-1.0451717,-0.21628338,-0.13391976,-0.5711127,-0.68006885,-1.1109155,-0.34022778,0.975164,-0.77304244,-0.65356165,-0.43754876,-0.23868638,-0.8876349,-0.32003757,-0.36131734,0.3033296,1.1851149,1.2435449,0.17918688,0.51182073,-0.0012688218,2.3736088,-0.24874581,-0.17766099,0.06684857,0.7473851,-0.075164236,0.24582018,0.059759796,0.05721886,3.0983508
702,-0.20024692,-0.5469197,-0.7784219,0.14314827,-0.72606564,-0.16820836,-0.28354844,0.052458227,-0.33879256,-0.062392607,-0.5493007,-0.6124064,-0.25398898,-0.7655899,4.221959,-0.75697225,-1.0479097,-0.90588576,-0.8721917,-0.7772251,-0.67598623,-0.9019698,-0.75297576,-0.6065558,-0.53342026,-0.7321467,-0.42625514,-0.6504511,-0.682907,-0.84687275,-0.4267472
703,-0.612574,-0.38903818,-0.8121252,-0.20929861,-1.062614,0.15109925,1.873989,1.2891316,-0.58960307,-0.26281792,1.1198299,0.44418073,-0.48312908,-0.288989,-0.56341785,0.60302174,-0.37242404,-1.3623312,-1.0985669,-0.24773462,-0.49246085,0.14151742,1.0665686,1.014494,-0.03474934,1.2914013,1.264409,-0.3329072,-0.058653623,-0.13671513,1.0250828
704,-0.50708133,2.1096582,0.12200775,-0.45668277,0.6910497,-0.056956783,0.8061798,-0.93065387,0.019714296,0.13042432,-0.58247954,0.22202441,-0.87577224,-0.78034246,-0.80618894,-0.86411554,0.15377985,-0.06424231,0.60526216,0.56435007,0.12136526,-0.5897846,-0.16738042,0.015902216,-0.13241303,-0.1016298,-0.1770503,1.9511743,0.06746406,-0.28434235,0.22363676
705,-0.33340222,0.6169431,-0.12488919,-0.3531273,-0.7889424,-0.5389159,0.5797541,0.769963,-0.4382543,-0.53969365,-1.1216007,-0.5547738,-1.0300442,-0.77908236,-0.64855874,-0.82010615,0.21235012,0.03168404,0.10241187,0.41231635,0.62650925,-0.66550213,1.2606753,1.1682234,0.3928263,2.2001574,2.4909592,0.47166955,0.862001,0.39717737,1.0359894
706,-0.47688347,3.1227393,-0.31393817,0.17121501,-0.18344545,-0.3969094,-0.18543002,-0.6084962,0.03448967,-0.5440475,-0.7601466,-0.6755752,-0.6696082,-0.78145987,-0.56784606,0.60863036,0.77954406,-0.25641176,0.9936097,-0.18538313,-0.68820614,2.230482,-0.6520884,0.011766067,-1.6487503,-1.2128049,-1.1770449,-1.052246,-0.61027515,-0.89958537,-0.7822714
707,-0.6974717,-0.20782326,-0.56361413,-0.4883611,-0.60871786,-0.17807406,0.012913525,-0.30443555,-0.5050163,-0.21642691,1.7506547,0.006356314,1.1213968,2.4560359,0.010750353,-0.8054153,-1.1177236,-0.87580377,-0.94231,-0.7637667,-0.6144012,-0.7065116,-0.50280625,-0.6904194,0.35754523,-0.409217,-0.3940195,-0.31055385,-0.34145707,-0.29460806,-0.34091988
708,-0.3650346,-0.43277252,-0.030829623,-0.35269558,-0.38603586,0.73464715,-0.5260651,-0.5620127,-0.41460872,-0.17445739,1.9878836,0.8981044,-0.51868296,0.30313477,-0.017700095,1.3892922,1.6617047,0.10501637,1.0612308,1.0400997,-0.40732276,0.15186638,1.0543319,0.27637517,-0.073465995,-1.1510625,-0.7527773,-1.2488817,-1.0549766,-0.033545792,-0.8943196
709,-0.0996992,1.8448782,1.9841748,0.016303673,-0.2743609,-1.0621495,-0.8547183,-0.15930188,-0.49916786,-0.45627826,-0.13693121,-0.9301542,-0.030090779,-0.8671756,-0.21530032,0.8011509,-0.19777688,0.02387331,0.857171,-0.16097078,-0.73576427,0.32566556,-0.35376284,-0.5104269,0.14805527,-0.17599948,-0.85948384,1.8059002,-0.22083174,0.95742416,-0.44017807
710,-0.13320296,-0.34619936,-0.6076902,-0.54612184,-0.40576804,-0.34813598,-0.035598084,1.8177806,-0.30807546,-0.1974543,0.9246934,0.19731352,2.3315632,-0.16280214,0.20193155,1.5200453,-0.39022923,-1.1207522,-1.2956058,-0.62674254,-0.4378571,0.9858635,0.4287198,-0.1481711,-0.368371,-0.69438195,-0.707516,-1.1280547,-1.0087224,0.14421074,-0.06782183
711,-0.55854774,-0.7052026,-0.053210497,-0.8428223,-0.7248821,-0.4449519,-0.4827285,-0.73952955,-0.5013705,-0.667049,-0.08574696,0.20886216,0.31679162,-0.9282333,3.2630587,-0.40017846,0.39262274,-0.55694824,-0.35210907,-0.057355836,-0.5802421,-0.3576042,-0.10907488,1.0749427,-0.8362132,-0.7303369,-0.7252867,-0.464953,-0.38350302,-0.43098256,-0.5159091
712,-0.46831763,-0.4562336,1.942095,-0.2632463,0.33380172,0.17886338,-0.8374175,-0.11457287,-0.2745224,-0.8181751,0.13620062,-0.72693956,-0.9854771,-0.46591538,-0.51477015,1.7948464,0.99154395,1.0467666,-0.3098425,0.7503198,-0.5075319,1.5263879,-0.06815659,-0.95416206,1.3783469,1.2720736,-0.5511168,1.2435021,0.08542218,3.0795977,-0.55897486
713,0.043128207,1.320507,2.459334,-0.09910721,0.01110217,-0.29832143,-0.4241106,-0.56801665,-0.32010067,-0.287873,-0.3547476,0.23928393,0.64394104,-0.56028634,-0.47932428,-0.15138264,0.8198932,-0.6144694,0.3791108,0.6940307,0.31354755,-0.5462548,0.87234694,-0.1566763,-0.40667647,-0.471592,-0.9750958,2.5059922,-0.5098995,1.2950739,-0.74024016
714,-0.3572554,2.5585196,0.35275352,-0.13181898,-1.2881873,-0.528075,-0.7457633,-0.13093366,-0.4234854,-0.6926073,-0.1784643,-0.30996585,-0.3398866,-1.2597253,-0.59982926,2.314819,0.35590863,-0.35908622,0.89246434,0.06527009,-0.6343101,0.66963905,-0.08947083,-0.40645114,-1.4258465,-0.9719276,-1.2449431,0.2517259,-1.2253113,-0.90179074,-0.93769765
715,-0.44801918,2.2170606,1.22073,-0.3411079,-0.34974957,0.13163757,0.48086905,0.11560407,-0.07528958,0.05676286,-0.6743032,-0.35334164,-0.94552135,0.26126796,-0.120643444,0.35153678,0.35507876,0.44173118,-0.34128568,0.16485196,-0.32867363,1.3117417,-0.2308412,-0.1850462,-0.25336468,-0.21545911,-0.58929086,1.8597549,0.03934242,-0.15456384,-0.054406133
716,-0.16469318,0.15996625,0.41400716,-0.472807,-0.054060936,0.4633843,-0.2945756,-0.30636236,-0.39263895,-0.4959522,1.1171691,0.534459,0.7009234,-0.17505544,-0.017432787,-0.27654642,1.330709,-0.92964923,0.5885486,0.44244894,-0.9688816,0.98376137,0.7049969,1.9855819,1.5935992,1.310984,-0.6190335,1.1823138,-0.004557012,3.2277458,-0.52923954
717,-0.28400564,-0.46811134,-0.056218132,-0.2040359,1.5696713,-0.27417678,1.832555,0.2722863,-0.18327905,-0.025322601,0.10521802,0.64274764,-0.2811282,-0.6000978,-0.13691592,-0.45850194,-0.21979171,-0.6152572,-0.09743667,1.0249507,2.5602598,-0.15379359,-0.05590601,0.17454481,-0.157284,0.32006317,2.5075686,-0.20140137,-0.28152677,-0.528162,-0.33331323
718,-0.20406422,-0.08028598,-1.1465856,-0.10912382,-0.003607288,-0.5226049,-0.38166785,-0.56235814,-0.2638923,-0.23261818,-0.28434062,0.09733015,0.85030353,0.50785553,3.788762,-1.6142167,-1.3675904,-1.0670933,-1.2967737,-1.4434444,-1.4524761,-1.3084562,-1.1248133,-1.0474597,0.33184546,-0.045396376,0.014167362,0.07069717,0.08816355,-0.028805733,-0.01830796
719,0.7174585,-0.20672783,-0.31224638,-0.1256037,0.21212769,0.25792357,-1.0718119,-0.3983098,4.087767,-0.22179052,-0.6445125,0.6895268,-0.22268634,-0.49063587,-0.395499,-0.8172795,-0.6924941,0.6177266,-0.3634195,-0.5470043,-0.39590165,-0.8536967,-0.5737288,-0.70247126,-0.99524546,-0.86327237,-0.35021123,-0.8141132,-0.63684016,-0.88971186,-0.35557717
720,-0.28296405,1.6581959,0.1480909,-0.6064317,-0.47383097,0.105795905,0.05351831,-0.5556322,-0.5143082,-1.2184904,-0.102312855,-0.13441409,-0.29279992,-0.1526517,-0.31890082,0.90424633,0.63395375,0.20034656,-0.33080006,1.2706668,0.27298647,2.2313359,0.3430688,-0.2838198,1.282397,0.63432974,0.81347,2.5009704,0.4801025,0.30553967,-0.028452408
721,0.3721587,0.08173303,2.5540266,-0.6059599,-0.51557684,0.30666947,-0.43800026,-1.0602208,-0.4395979,-0.6763615,0.46328455,0.4116618,-0.16626528,-0.040294245,-0.33636478,0.74213696,0.9653821,0.046168793,0.5533519,0.0851935,-0.39269295,0.48159727,-0.10912637,2.0308447,0.7429242,0.8711057,-0.19941473,0.04974817,2.1151567,2.3102787,-0.40560502
722,-0.47171172,-0.29967934,-0.49851608,-0.49565887,-0.65502995,-0.7321942,-0.443662,-0.21425295,-0.43521106,-0.27237236,2.2570844,-0.49704108,-0.79904616,-1.0239902,-0.055542115,1.8255155,1.5514548,0.13726924,0.9956867,1.1361032,-0.3410838,0.3911997,0.24387725,0.3555016,-0.52132505,-1.0826015,-0.84956616,-0.8692131,-0.8821454,-0.9422109,-0.5789946
723,-0.4024368,-0.43048766,2.798039,-0.95230913,-0.14350314,0.33798563,0.046712995,-0.63288856,-0.2767612,-0.25568277,-0.44208378,0.68301785,-0.118470006,-0.07399315,-0.3373233,1.7088147,0.9245948,-0.50685,0.081314735,0.5159755,-0.08155692,0.13309944,0.18944886,0.24097742,0.4610686,-0.04319615,-0.38558754,-0.0916881,1.8592505,0.25615856,-0.5558064
724,0.92856354,0.10451271,-0.5310957,0.38266176,0.79027486,-0.68130785,2.7728615,-0.36550325,-0.2849549,-0.023685709,-0.52680343,-0.16058773,-0.61818093,-0.65068305,-0.28007063,0.1479273,0.8270061,-0.5270407,-0.022023696,1.6234883,2.5598416,0.43877944,0.6839648,-0.28120637,-0.6012473,0.09808276,2.6800988,0.27135783,-0.09802671,-1.0193074,-0.027863953
725,-0.56977856,-0.23463008,-0.8026267,1.1144922,0.0701862,-0.6742879,-0.027303576,-0.4574232,4.089443,-0.04403013,0.021113142,0.19954118,0.5459322,-0.14499186,-0.34896258,-0.76111954,-0.28624663,0.62124527,-0.25748888,-0.22142735,0.12223298,-0.28072006,-0.48169765,-0.50320286,-0.9830938,-1.0257332,-0.62462866,-0.79088014,-0.8526429,-0.86720157,-0.7239107
726,-0.48616633,-0.077957585,2.824091,0.32924426,-0.069600776,0.5728437,-0.06137024,-0.2391265,-0.41824666,-0.01722449,0.81619734,-0.6946816,-0.5263398,-1.1133485,-0.58608407,0.72604746,0.67491394,0.74301064,0.43317118,2.2826002,0.24055186,-0.5909422,0.48603597,0.3623426,-0.52438635,-1.0570284,-0.73720706,-0.208304,1.8146458,-0.48602268,-0.6228817
727,-0.21822464,2.2791677,0.25232184,0.34211498,-0.029402763,-0.6851157,0.086630106,-0.101520896,-0.12057816,-0.83591306,-0.9316248,-1.1535723,-0.8762444,-0.01516144,-0.4993568,0.2138838,0.5695292,1.8636074,2.0496635,2.131752,0.054974835,-0.23947755,-0.32595426,0.08653209,-1.5513858,-0.49014822,-1.1119248,0.4512634,-0.34869084,-0.25249994,-0.41839263
728,-0.39513132,-0.41762975,-0.44247234,-0.4118371,-0.35176158,0.1379221,-0.58623344,-0.2493293,-0.3783959,-0.53645647,2.3102136,0.7118949,-0.6753776,2.3759768,1.256477,-0.80467254,-1.2052915,-0.48077706,-0.8526138,-0.87000126,-0.72243756,-0.005156996,-0.5393156,-0.55075216,-0.303679,-0.3916072,-0.3223893,-0.26136452,-0.32794836,-0.14153633,-0.30961654
729,-0.16827399,3.0278714,-0.2655088,-0.2638982,-0.22546482,0.47530085,-0.15963854,-0.20928705,-0.5461257,0.28741845,-0.024326682,-0.18709835,0.08336206,-0.16984776,-0.26550794,0.11918401,0.2828827,0.4330753,0.17604698,0.18498892,-0.013788806,0.80271894,-0.2987176,-0.18784876,-0.5965699,-0.273173,-0.3764924,1.3726119,0.32491627,-0.6386854,0.45951214
730,-0.4212226,-0.49497664,-0.07088646,-0.046740018,0.080432,0.027292818,-0.07167624,2.8353693,-0.36399692,-0.23786572,-0.27867582,-0.38550472,0.050130203,-0.16578075,0.20373031,0.4299799,0.30510896,-0.1649429,0.24759023,0.81157076,0.30319583,0.11714185,0.16662636,0.009176594,-1.3854868,0.034342468,0.30740753,-0.25730073,-0.52821976,-1.158347,0.4207526
731,-0.4555064,2.1092634,0.41675273,-0.1743611,0.34685937,0.8707971,-0.40009546,-0.32351944,-0.30906162,-0.75716114,1.2004819,-0.22967827,0.0664573,-1.3080285,-0.5758212,0.2516713,0.5679653,0.39700866,0.64813644,1.0823597,0.43639198,2.6077797,0.23136333,-0.5293611,1.2552546,0.41656324,0.06763796,2.6459117,0.61787474,0.47512063,-0.1420037
732,-0.7373779,0.11607966,-0.87584955,-0.95854557,-1.0310913,-0.7407409,-0.27265942,0.21681133,-0.62434965,-0.7932048,1.2581161,-1.0061569,-1.4905933,-1.0894382,-0.1497536,0.21566291,2.133078,-0.22890545,1.5441858,1.0830436,-0.33292928,-0.3844902,3.502209,0.12804407,-0.43012717,-0.4573647,-0.2675142,-0.23955041,-0.62797165,-1.4037399,0.34531403
733,-0.48910233,-0.58156407,-0.4589435,-0.25104782,-0.28841102,0.26416543,-1.3051292,-0.064434454,-0.08946504,-0.76873803,-0.20997739,0.056739837,2.9532855,2.713747,1.6737895,-0.9577268,-2.0788546,-1.2383654,-0.97072804,-1.1078851,-1.1434704,-0.7514816,-0.76338625,-1.2383012,-0.46641698,-1.2799237,-0.54884195,-0.6115908,-0.7463083,0.46337488,-0.7274148
734,-0.40658718,-0.580736,-1.5538642,-0.22142203,-0.30263668,0.52134806,-1.1058896,-0.8401037,-0.1710867,-0.44851175,-0.119770564,-0.86260104,0.17059895,1.1385638,3.746523,-1.0041751,-1.2602364,-0.53961486,-0.9940495,-0.8979218,-0.94139254,-0.61191773,-0.70405346,-0.75193363,-0.30788195,-0.71040785,-0.32723334,-0.44960696,-0.5159968,-0.750987,-0.3252908
735,0.041339166,-0.32758656,-0.6999299,0.081728354,3.586473,-0.35380536,-0.48790014,-0.11940029,0.50992537,0.16247411,-0.3425749,-0.29846174,-0.0016033798,-0.032944635,-0.13975556,-0.7507664,-0.57470596,1.2272816,-0.6045971,-0.87599164,-0.43320712,-0.6701938,-0.85948366,-0.076100096,0.45704165,-0.06564585,0.021675598,0.1511567,0.26758882,0.25402483,-0.19136219
736,-0.104724035,3.6606433,0.77859956,0.49269342,-0.5217129,0.5949842,-0.3159078,-1.1467665,-0.10867982,0.11247134,-0.49775368,-0.06561008,-0.49122328,-0.37937105,-0.25593427,-0.48793474,-0.013164694,-0.6687825,-0.19472085,0.2847681,0.08018764,0.08572031,0.046068918,-0.38075686,-1.1214273,-0.8983254,-0.72030044,-0.46991077,-0.26752314,-0.6661201,-0.48298576
737,-0.43086314,-0.2773799,2.8321142,-0.5817074,-0.06860214,-0.009088159,-0.71882606,-0.3293491,-0.25502086,0.06263435,-0.17221318,-0.79500514,-0.6806694,-0.13958313,-0.22842495,1.1548655,0.9200857,-0.3442773,-0.5244629,0.8036662,-0.3860903,2.0431933,-0.46098283,0.30938298,0.18330799,0.7431132,-0.17294256,-0.1020498,0.16581556,0.8572687,-0.54422003
