Shared topic 3,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 8,Transcriptomics private topic 9,Proteomics private topic 4,Proteomics private topic 6,Proteomics private topic 7,Proteomics private topic 8
-0.113341644,0.3661918,-0.0031545796,-0.13424236,-0.07415557,-0.203201,-0.2896612,-0.16820951,-0.11346096,-0.18399832,-0.081727386
0.10832185,-0.21397415,-0.5576316,-0.20386507,-0.19340229,0.006082704,-0.3136974,-0.09381089,-0.22989713,0.066592485,3.3866284
1.4974564,0.1757603,-0.19806659,-0.15319392,-0.18108422,0.13678306,-0.24663875,-0.41174987,-0.27831894,-0.34291875,-0.20464702
-0.14295445,-0.09825058,-0.106733635,-0.3975063,3.3798103,-0.16145295,-0.25860128,-0.360744,-0.54154885,-0.43418065,-0.6715566
-0.4046422,-0.008913398,-0.31023082,-0.2892269,0.99444216,-0.364197,-0.290736,-0.08253819,0.029929886,-0.08833565,-0.22977433
-0.26197717,-0.2952375,-0.22629045,-0.2742158,-0.29435974,-0.4076002,3.6930933,-0.5138559,-0.3974582,-0.53589875,-0.22806408
-0.31050453,-0.2601572,-0.3384934,-0.02886078,-0.18963704,-0.40048453,2.8247583,-0.17122403,-0.47774684,-0.34381932,-0.61171055
-0.28190294,-0.3807265,-0.29500085,0.105794854,-0.98660016,-0.16155727,-0.3213636,3.0269547,3.0970955,3.1105964,-0.59383434
-0.31381294,-0.50377643,-0.23934154,-0.11411469,-0.37975055,-0.3670977,3.627433,-0.3498167,-0.36306867,-0.41491058,0.7077533
-0.6203179,-0.5871454,3.7295651,-0.4713841,-0.30101258,-0.27529204,-0.32234538,-0.4257098,-0.3275721,-0.26271716,-0.87032074
-0.202762,-1.1193413,-0.14032151,3.8404703,-0.292465,-0.31656364,-0.32230282,-0.6347807,-0.640526,-0.5739591,-0.018463159
-0.4628378,-0.08524191,-0.18972029,-0.21119674,-0.55866563,-0.18544267,-0.27425718,-0.55959773,-0.32712555,-0.24990234,3.9181414
-0.25008285,0.75239456,-0.35777855,-0.010098666,-0.56443715,3.5616424,-0.5115608,-0.07976126,-0.48997757,-0.4462366,-0.05818682
3.9006236,0.061215416,0.31206468,-0.18128844,0.15604584,-0.14090048,-0.38588446,-0.43711,-0.23923711,-0.30050144,-0.31422335
-0.31650507,-0.20979351,-0.16847561,-0.26843613,-0.29422256,-0.3430337,1.8171433,-0.39693683,-0.40139514,-0.45122486,-0.28706828
-0.23819354,0.110183686,-0.30445907,-0.19278416,0.12720132,-0.3038368,-0.24814947,-0.4569442,-0.30430824,-0.44820705,-0.2060313
-0.26721415,-0.3545081,-0.2997002,-0.31666067,-0.08347829,-0.38598087,3.6917121,-0.23139626,-0.14657706,-0.27454767,0.24985811
0.11794033,-0.5220336,-0.4223173,-0.16236527,-0.11814919,-0.15465432,-0.30074906,-0.18640313,-0.18192236,-0.26395553,-0.062934585
-0.54810697,0.35872728,-0.43297356,3.4631238,-0.11750676,-2.08769,0.2452331,-0.841042,-0.6583521,-0.68991476,-0.051798917
-0.10727841,-0.55467975,-0.47169405,-0.37015587,-0.2816115,-0.12849721,-0.288225,-0.12149135,-0.19578958,-0.22541438,-0.15613225
-0.7861204,-0.091644496,-0.46825397,-0.34112692,-0.51580787,-0.019541094,-0.19178422,-0.46582994,-0.23297143,-0.15112661,3.8867621
-0.022622854,0.046994843,-0.42827803,1.0288199,-0.18249151,-0.15423045,-0.32808843,-0.21957818,-0.2535173,-0.28450587,0.067796506
-0.8458477,0.17363907,0.5356202,-0.60007477,-0.26637587,0.15670581,-0.4714404,2.8154955,3.1094246,3.078905,-0.64350396
-0.25039816,0.41698962,-0.040578328,4.1949935,-0.3979402,-0.10656937,-0.24296369,-0.6473859,-0.6353026,-0.57656276,-0.02358639
-0.2588922,-0.1287982,-0.25614,-0.27108628,-0.36535263,-0.32579255,-0.22901794,-0.029671231,-0.048848208,-0.024115626,-0.13093401
-0.14544764,-0.09507142,-0.23390912,1.6677756,-0.09481349,-0.2743714,-0.2576391,-0.8797542,-0.6899727,-0.7167437,-0.056435965
-0.36553895,-0.6670585,-0.80703956,-0.6040791,0.25350583,0.90008473,-0.36458334,0.17202827,-0.46623144,-0.28841597,-0.5770075
-0.2935645,-0.6101575,-0.25741243,-0.06985347,-0.4593743,-0.2985468,-0.28727323,-0.33636153,-0.18481246,-0.33405066,0.14560021
0.018404074,-0.12409843,-0.08817891,-0.68623835,0.26554593,-0.20297158,-0.2705207,-0.23422715,-0.1521957,-0.21169698,-0.18691908
-0.89414763,-1.5305986,-0.19335924,-0.7179629,-0.031401023,-0.31293374,3.5558248,-0.22754255,-0.15937364,-0.28368253,0.24558325
0.0036388785,0.6104523,0.13858265,-0.31126,-0.15489,-0.07961453,-0.28083834,-0.18832137,-0.096922785,-0.19457424,-0.09989813
-0.8420528,-0.41603926,-0.4350829,-0.2906484,3.6257467,-0.3620848,-0.28345698,-0.69698733,-0.60950893,-0.6132282,-0.4057983
3.274128,-0.7152667,0.026248552,-0.39207837,-0.34768432,-0.063455686,-0.40376252,-0.48170346,-0.44883785,-0.5589808,-0.20490813
-0.1719436,-0.3103973,-0.239054,3.602819,0.18904042,-0.45101508,-0.26370323,-0.13379355,-0.47168007,-0.25579035,0.0024219344
-0.12563899,-0.45826378,0.036639348,-0.1894055,-0.15897168,-0.09050021,-0.40762243,-0.30382678,-0.24030049,-0.3361148,0.022965135
0.021041214,-0.41871688,-0.34106648,-0.3407535,0.06333724,-0.17947935,-0.245837,0.08389652,-0.24563077,-0.18714212,-0.2550302
-0.35055918,-0.32520202,-0.11799678,0.036406487,-0.1430543,-0.28122023,-0.19506137,0.17148371,-0.004128923,0.070134625,-0.23521176
0.023188263,-0.108091965,0.16785726,-0.02819951,3.3411572,-0.21077628,-0.22146676,-0.5094487,-0.41383404,-0.44855297,-0.28621784
-0.23334734,0.22892112,0.13961007,0.27659735,0.2984131,-0.18486506,-0.31015167,-0.009170406,-0.13243401,-0.087841205,-0.5119711
0.0061801635,-0.21155874,0.06465354,-0.23712939,-0.32892182,-0.29103908,-0.29629385,-0.27020982,-0.48492205,-0.5062063,0.09689953
-0.25925192,0.047553256,-0.0995331,-0.21282467,-0.14169036,-0.09361351,-0.22283459,-0.025182668,-0.15292786,-0.13888939,-0.39974684
-0.09509182,-0.6103446,-0.16469482,3.9947536,0.26645976,-0.3326886,-0.281937,-0.6642841,-0.5783672,-0.54551125,-0.013508681
-0.9383116,-0.20913717,3.018323,-0.21861048,-0.81041265,0.45140237,-0.41784167,-0.63179195,-0.42743638,-0.4776325,-0.5317226
-0.89361674,-0.2418235,-0.47943395,0.014733443,3.4694898,-2.071958,0.30578145,-0.37476188,-0.47957048,-0.48769438,-0.16702542
-0.32661682,-0.16557147,-0.41482484,-0.33920416,0.20692852,-0.33867395,3.6948645,-0.1294999,-0.10344761,-0.14711712,-0.043214012
0.03218741,0.28048477,4.036433,0.053220175,-0.47225308,-0.037542023,-0.35044935,-0.7643076,-0.5264482,-0.6382423,-0.5044969
4.0182304,0.02097921,-0.09190209,0.10180661,0.17518575,-0.081006154,-0.35890615,-0.47804466,-0.26204318,-0.37539476,-0.42632514
-0.4504624,-0.78647816,3.497764,-0.39763206,-0.116966724,-0.16441303,-0.37444943,-0.14422841,-0.4339761,-0.33412147,0.08831581
-0.31349352,-0.6852642,-0.11633969,-0.3300015,-0.0027703047,-0.39245424,-0.16111378,0.18363035,-0.36518028,-0.12803258,-0.3413846
-1.0841008,-0.39176515,3.1300325,-0.26387087,-0.7878117,-0.17210077,-0.3424095,-0.6190624,-0.48674196,-0.52342397,-0.45878556
-0.034984253,-0.15244804,-0.23020273,-0.030224621,-0.08197422,-0.22872138,-0.24782245,-0.18866552,-0.08262804,-0.15034139,-0.05405643
-0.0063390397,0.022368107,-0.063087836,-0.15261239,-0.11749285,-0.3404964,-0.19904862,0.81084955,0.13657969,0.39944223,-0.117317304
-0.041728605,0.6511947,-0.09550528,-0.30574134,0.17258069,-0.27998093,-0.32902068,-0.15488973,-0.35338798,-0.35731658,-0.058443353
-0.5385903,-0.5815217,-0.043128252,0.3698537,-0.27668658,-0.21149227,-0.3348297,0.19470821,-0.23950247,-0.07822483,-0.24956812
0.4071092,-0.25584733,-0.20086868,-0.33414552,-0.27326554,-1.8783106,0.38528845,-0.08012888,-0.20552267,-0.20154148,-0.12016472
-0.31700152,0.18037426,-0.13914123,-0.14041568,-0.33135974,-0.37003762,-0.6418928,3.0801382,3.0181239,3.0686214,-0.58431995
-0.68480736,-0.10759634,-0.49233422,0.09511795,-0.11590487,-0.36215043,-0.36646092,0.22157842,-0.19025938,-0.038349446,-0.15326653
-0.3159812,-0.17194226,-0.23398978,-0.297254,0.08416008,0.15834036,-0.41951236,-0.6411637,-0.2727406,-0.28822875,4.179805
-0.43961698,-0.35469484,-0.4417716,-0.49075764,-0.63663816,-0.031027716,-0.4330231,3.0532007,2.8138883,2.9115374,-0.25506133
-0.40556562,0.09326433,-0.24250242,-0.21969661,-0.1944887,-0.36406082,-0.26623785,-0.23808086,-0.29517007,-0.34129864,-0.11178147
-0.42011565,4.096447,-0.27594918,-0.19059621,-0.55738604,-0.12402737,-0.27273822,-0.54979247,-0.2784168,-0.37449965,-0.17788155
-0.109620795,-0.3623054,-0.45124435,-0.29066867,-0.109793946,3.8397605,-0.57516676,-0.10874829,0.04046957,-0.02315751,-0.42132017
3.7314277,-0.40123078,-0.16094092,-0.33073902,-0.31563246,-0.05004198,-0.37419564,-0.482436,-0.19494699,-0.3170612,-0.11417984
-0.24296613,-0.17605849,0.19995214,-0.88940597,0.1436705,-0.23258434,-0.4120473,3.1057258,3.309684,3.2632968,-0.5112905
-0.023436666,-0.19894882,-0.5663203,-0.41834205,-0.3604755,-0.16232029,-0.30655026,-0.05101224,-0.14605367,-0.13646567,-0.19126202
-0.19288772,-0.13119474,-0.12626223,-0.1775546,-0.1251656,-0.39581516,3.5066602,-0.24154887,-0.21759541,-0.27793416,-0.011260055
-0.62172127,4.442387,-0.20631698,0.026990376,0.08828119,-0.29067886,-0.28972745,-0.89815795,-0.4237304,-0.45125765,-0.2083153
-0.26862445,-0.56899357,3.4967399,-0.39473712,-0.14921626,-0.22842294,-0.28800902,-0.4135614,-0.3741953,-0.39782667,-0.33532402
-0.4151557,-0.220853,-0.29735336,-0.27921483,-0.24345547,-0.2584248,-0.45119673,1.953245,1.2777092,1.5348574,-0.23643178
0.19240105,0.5908096,-0.7055676,-0.29964936,0.7077395,1.4488285,-0.11031384,-0.32765886,-0.3848646,-0.44926962,0.03165424
-0.4740011,-0.14520721,-0.0929895,-0.14005393,0.0076513514,-0.24827851,-0.16987093,-0.2349614,-0.28519285,-0.3131449,-0.13480914
-0.49091408,0.74853754,-0.5435305,-0.7624687,-0.27928823,0.5566037,-0.49590275,2.7817445,3.1845744,3.0781245,-0.3829918
-0.19420163,-0.2618992,-0.28335363,-0.15903333,3.2296085,-0.36010632,-0.33503824,-0.24418987,-0.21249028,-0.338678,-0.15591775
0.003712058,-0.16602398,-0.014204942,-0.008629002,-0.2930779,-0.062072344,-0.28011414,0.63761497,0.4778997,0.5622399,-0.37102354
-0.40875012,-0.2896726,-0.41689175,-0.13690752,-0.26558742,-0.27024683,-0.082604714,-0.7292879,-0.27947092,-0.26633242,3.6876717
-0.21912536,0.21368352,-0.3018775,-0.14400372,-0.3136062,-0.0075881463,-0.2485739,0.6310384,0.46098796,0.5524726,-0.40049756
-0.20839855,-0.39846838,-0.18423261,3.8192177,-0.83081865,-0.09868364,-0.29785264,-0.69422555,-0.6156792,-0.56207305,0.08174543
-0.28241044,-0.3262814,-0.9225316,-0.25855073,-0.28099695,-0.03965137,-0.38847598,3.031045,3.1499486,3.105422,-0.52954704
-0.07473093,0.007068783,3.8404574,-0.2627292,-0.27958563,-0.09625174,-0.34009457,-0.5854499,-0.46389908,-0.4955151,-0.44175485
-0.3228687,-0.04107406,-0.16424999,-0.2118673,-0.33627447,-0.39841715,2.8039923,-0.29892594,-0.5012383,-0.44951007,-0.28316236
-0.06526881,-0.25385293,3.7522,-0.30322555,-0.18148604,-0.24255829,-0.3478898,-0.7014323,-0.5065056,-0.55573237,-0.43094942
-0.01474379,0.4713021,3.834998,-0.23349908,-0.5186576,-0.2098857,-0.34368905,-0.632455,-0.517243,-0.552476,-0.45198902
-0.88925064,-0.05033724,-0.18886144,2.7840915,-0.93653655,-0.12326658,-0.30805042,-0.15097888,-0.52155095,-0.2632128,0.033207268
-0.39002123,0.0050517768,0.27540448,-0.24634102,-0.14018297,-0.16564795,-0.24483545,-0.055655513,-0.25094593,-0.17636609,-0.2803429
-0.534559,-1.0003581,3.48384,-0.41491073,-0.5206111,-0.111786015,-0.47967398,-0.5752922,-0.4161288,-0.44732592,-0.41969296
-0.31781068,0.05779358,-0.21503252,0.11177749,0.039788216,-0.3392549,-0.25889993,-0.6093054,-0.33582005,-0.26104674,3.877249
-0.19269392,-0.37478995,3.4111428,-0.35782292,-0.37111428,-0.22580905,-0.32872975,-0.21462251,-0.6085489,-0.3676951,-0.6449295
-0.3192349,-0.27724567,-0.37256917,-0.1827651,-0.9634939,-0.35521966,3.694332,-0.13255617,-0.1733417,-0.2625913,0.0069832914
0.030624196,-0.8319398,3.7203667,-0.23684162,-0.80347025,0.06152005,-0.35194683,-0.46485242,-0.54953325,-0.52365756,-0.33201888
1.9198699,-0.043964807,-0.003794998,-0.37421757,-0.4235057,-0.1499386,-0.34797665,-0.19424549,-0.6473629,-0.42523095,-0.48833328
1.6586293,-0.3130829,-0.17702787,-0.12796186,-0.31791902,-0.06100974,-0.26003823,-0.5968236,-0.33828968,-0.46375477,-0.13103464
-0.15991873,-0.17938453,-0.25056604,-0.27347076,-0.3418085,-0.23771068,-0.20782067,-0.424877,-0.17016314,-0.30823413,-0.3160953
-0.021552071,0.16157402,-0.2870419,-0.40089157,0.26353404,-0.03627104,-0.14083605,-0.22602426,-0.2563138,-0.25088727,-0.2611191
-0.41960657,-0.38888013,-0.44677183,-0.44060075,-0.33667946,-0.42699212,3.5218503,-0.44562986,-0.21960364,-0.25374696,-0.32376298
-0.077788636,4.7349205,-0.07719839,-0.42724466,0.38698065,-0.33235002,-0.25483453,-0.7966268,-0.3158696,-0.26702136,-0.40126953
-0.4180904,-0.07476534,-0.21163857,-0.23423891,0.98415565,-0.30786005,-0.16220477,-0.18330055,-0.23543857,-0.23548084,0.4959586
0.1381098,-0.27425385,-0.16725191,-0.56734085,0.19686052,-0.07016601,-0.19575645,-0.051854268,-0.19149993,-0.2450842,-0.2912721
0.08739562,-0.23052686,-0.78784,0.052470148,3.1668406,-0.46982244,0.1452821,-0.14769068,-0.47942486,-0.3203647,-0.73640174
-0.10614286,0.05234631,-0.21291026,-0.028698491,-0.016604614,-0.032036293,-0.38560742,-0.18768772,-0.34959334,-0.22003147,-0.092593335
1.8109709,0.24277395,-0.4937974,-0.39172587,-0.28829813,-0.33931068,-0.3904944,0.651605,0.3298974,0.46513835,-0.4609922
-0.5721464,0.19670194,-0.6054368,-0.4892,-0.3621561,-0.26675397,-0.21949065,-0.44267696,-0.23175648,-0.15242885,3.6965709
-0.16962194,-0.282602,-0.110174164,4.538952,-0.024992466,-0.3483594,-0.2311223,-0.64806783,-0.6489461,-0.5690263,0.12960549
-0.43677202,-0.57022345,3.4877791,-0.21216813,-0.43726313,-0.18901345,-0.3531051,-0.29179826,-0.1984536,-0.22083652,-0.04639143
-0.048983343,-0.5499,-0.5345814,-0.21003741,-0.06273916,-0.2790213,-0.28920463,-0.6070717,-0.34985515,-0.27442905,3.8098416
-0.108723916,0.53354704,-0.25243834,-0.055188477,-0.37874308,-0.23453714,-0.2761771,-0.10893703,-0.09321375,-0.13790937,-0.03298577
-0.48055604,-0.3058944,-0.081894875,-0.21079987,0.83374906,1.3840832,-0.2704912,-0.20699932,-0.12164863,-0.24403922,-0.2154713
-0.4119137,-0.27591628,0.40979633,-0.6191781,3.6927848,-0.28170872,-0.20038113,-0.46016413,-0.2995155,-0.42693004,-0.23249511
-0.22568405,-0.42150027,-0.24447869,-0.32097998,-0.07809448,-0.28426278,-0.3678965,2.749624,2.938994,2.925431,-0.45018902
-0.35185885,-0.21259464,-0.31730518,-0.29367107,-0.3475495,0.20147195,-0.20126018,-0.30667752,-0.3249174,-0.40282628,-0.10379606
-0.39080945,-0.09093693,-0.6032833,-0.5184654,-0.36219698,-0.36123753,-0.33945078,1.9581273,0.8911555,1.2081348,-0.24879809
-0.19675407,-0.22396228,-0.107654825,-0.16693668,-0.25169146,0.64147747,-0.2999982,-0.33651546,-0.22039083,-0.3589322,0.16986178
-0.11441985,-0.23757371,-0.31324747,1.8715283,-0.15417996,-0.27390707,-0.2577032,-0.82323587,-0.6697146,-0.692094,-0.043843143
0.10093733,-0.5378567,-0.16797183,-0.019878238,-0.9842375,-0.33046064,-0.29282147,2.9996977,2.998672,3.0495124,-0.5439803
-0.13755919,-0.14647134,0.2323423,-0.0360253,0.41313073,-0.1900193,-0.27238792,-0.0588302,-0.385175,-0.33758911,-0.055976097
-0.29215848,-0.3889078,-0.5426819,-0.5635217,0.018244684,1.482216,-0.09522269,-0.2246185,-0.085912965,-0.16226794,-0.40995568
-0.29289925,0.4930572,-0.32487345,-0.1343926,0.008652821,-0.15384403,-0.3242086,-0.2255956,-0.30358544,-0.05347909,3.4867632
-0.086802386,-0.1398812,-0.34510627,-0.36720842,0.72411346,-1.771479,0.2575189,-0.28745583,-0.22677223,-0.34946802,0.17758285
-0.35665047,-0.15141658,-0.092224896,-0.18154463,-0.40677416,-0.17076401,-0.17568478,0.109001406,0.25642726,0.1643842,-0.34415329
-0.66864055,-0.21327597,-0.310588,0.10353115,-0.11926263,-1.8672463,0.39961982,-0.63979757,-0.31540027,-0.519736,0.10784862
-0.5228563,-0.03778403,-0.5234183,-0.6988126,-0.59479976,-0.15704563,-0.21029876,-0.080809325,-0.1536369,-0.15382208,-0.19054118
-0.2701442,0.41166583,-0.25687638,-0.14251949,-0.501122,-0.39864603,-0.24756128,-0.5350521,-0.2736226,-0.23998556,3.899025
-0.4451447,-0.23362592,-0.241586,-0.17936513,0.2828627,0.1489652,-0.36510167,-0.2738521,-0.22375207,-0.33616596,0.025469393
-0.31978613,-0.685548,3.5095267,-0.4802497,-0.6382143,-0.30238375,-0.33452678,-0.4861459,-0.40688574,-0.42978972,-0.37366226
0.3353169,-0.75790846,-0.39580792,-0.19099729,3.6417603,-0.3112899,-0.23890403,-0.633977,-0.41999277,-0.5210375,-0.48183754
-0.67425233,0.16883616,-0.28312063,-0.37821332,0.06554487,-0.16492611,-0.2866313,-0.05643224,-0.5998626,-0.3444378,-0.3527207
-0.14337033,-0.74614495,-0.698619,-0.068233475,-0.50566924,-0.16909851,-0.23814583,3.189428,3.2776837,3.2661996,-0.7043478
-0.08261866,0.55456483,-0.1373199,0.16944775,0.22991729,-0.15673019,-0.36861244,-0.22740209,-0.37095487,-0.38661754,0.2716036
-0.09483278,-0.1647187,-0.06707995,-0.093292,-0.27602825,-0.069331735,-0.292366,-0.061879393,-0.43451047,-0.25402418,-0.7051092
-0.3840406,0.10084564,-0.44582018,0.08618761,3.8646703,-0.29580092,-0.22396551,-0.538068,-0.5913892,-0.57028484,-0.45202303
-0.1325932,0.22246824,-0.3388652,-0.017876565,-0.2468678,-0.31109473,-0.30942202,-0.5504299,-0.6116052,-0.5048633,-0.48553696
-0.24557528,-0.2401983,-0.26812825,-0.3332744,0.034435347,0.41990706,2.6093938,-0.26752514,-0.20134287,-0.30155984,0.2663719
3.6021075,0.13727729,0.20187524,-0.13515566,-0.15286568,-0.106366456,-0.36071733,-0.3363238,-0.20882896,-0.24979544,-0.3727731
0.26688582,0.44487658,-0.39892593,-0.045289285,0.29157907,0.417924,-0.30486983,-0.12392179,-0.37437758,-0.3137202,0.0666298
-0.01268705,-0.38126197,0.5787415,0.061267495,-0.90622663,-1.8449625,0.35605252,-0.07540996,-0.19497131,-0.20066826,-0.06454441
-0.22176045,-0.2765296,-0.40636528,-0.49481088,-0.1810863,-2.060891,0.47530735,-0.5292241,-0.8770133,-0.35873485,-1.091692
-0.46051404,-0.5063945,-0.483958,-0.600482,-0.18686132,-0.42666903,3.5237367,-0.16010384,-0.401333,-0.38998538,-0.17292112
0.0033177733,-0.25470054,0.12255886,-0.12410511,-0.07443559,-0.37749055,-0.24529149,-0.10123386,-0.27853993,-0.20805551,-0.4377116
0.21458435,-0.2684061,-0.44417587,-0.47860909,-0.43351316,-0.035461772,-0.36663082,3.1753004,3.3302147,3.3115842,-0.5266395
-0.17337444,-0.261548,-0.3073311,-0.30254203,-0.2271162,-0.5517137,3.5348005,0.06062858,-0.42050502,-0.3181796,-0.01717909
-0.14006639,-0.25715896,-0.12947206,-0.0766134,0.11628677,-0.2559223,-0.24227366,-0.17554371,-0.06522154,-0.14002146,-0.37999785
0.023977244,0.3764418,-0.066268355,-0.04669991,-0.19089623,-0.28287697,-0.2823278,-0.53265435,-0.22088058,-0.42865252,0.10184552
-0.2860331,0.048105374,-0.67887944,-0.123680666,-0.38930753,3.5864632,-0.5470879,-0.4176624,-0.5354635,-0.43192285,-0.57931876
2.0656362,0.22275941,-0.24320373,-0.20241624,-0.593593,-0.08602595,-0.35056064,-0.5369895,-0.27848473,-0.3959381,-0.35770932
0.008567959,4.7206726,-0.33210897,-0.04634001,-0.08118979,0.6663257,-0.30735824,-0.6410986,-0.36408293,-0.39135313,-0.19466977
-0.11947892,-0.0057613216,-0.26780125,-0.24172318,-0.15202707,-0.43256134,3.2828786,-0.34063816,-0.37776893,-0.41050377,0.8826159
0.006593749,0.124874145,-0.49086076,-0.23711616,-0.39199662,3.418955,-0.48509753,-0.26248375,-0.24477117,-0.27501267,-0.42039678
-0.345365,-0.2548632,-0.37410977,-0.08475383,-0.2348518,-0.36580473,3.5204322,-0.3227403,-0.45743564,-0.5043014,-0.16329138
-0.25572306,-0.058747135,-0.14865422,-0.20385785,-0.3382761,0.2320384,-0.3370899,-0.6262436,-0.62484753,-0.5346388,-0.7501816
-0.5510045,-0.5217812,-0.25821656,3.9443784,-0.5579055,-0.28697714,-0.25821686,-0.54295796,-0.6324574,-0.5643492,-0.19077083
0.06717169,-0.4088358,-0.09484057,3.954399,-0.51774263,-0.18463123,-0.3007295,-0.6877219,-0.66145223,-0.627062,-0.0649417
-0.23761928,0.29564238,0.019542245,0.030513138,3.9653656,-0.21528223,-0.39146975,-0.57352406,-0.5036577,-0.5257349,-0.5954012
-0.3632644,-0.509189,-0.2838524,-0.39283398,-0.25257012,-0.4312266,2.7578115,-0.28740138,-0.4590687,-0.4870188,-0.17590465
-0.42031288,-0.8220911,-0.09859579,-0.6826369,-0.983452,-0.25550824,-0.45494685,2.9411187,2.6294327,2.8078642,-0.022361873
-0.6809143,0.44115078,-0.18177779,-0.42528325,-0.83259547,0.56286925,-0.58141464,0.2134078,0.04478305,0.20579496,-0.61294407
-1.3093272,-0.39133713,-0.42211667,3.1900759,-0.2741533,-0.14384077,-0.31085876,-0.7300049,-0.6006046,-0.60309327,-0.05389583
-0.8078494,-1.0923527,-0.067204,-0.47815117,-0.37170452,-1.820527,2.9351976,-0.20685227,-0.092316866,-0.25508124,0.022178834
0.19785549,-0.18017171,-0.3400235,-0.21629056,-0.3320358,3.5861845,-0.5470732,-0.25924623,-0.33247638,-0.371069,-0.09361218
-0.53308225,-0.3310592,-0.44896075,-0.396268,-0.26162094,-0.056429114,0.079538226,-0.25258172,-0.46975747,-0.49993643,-0.100471735
3.7793174,-0.9169858,-0.070963204,-0.34061182,-0.73090816,-0.105327286,-0.34498793,-0.41611803,-0.2617517,-0.3062109,-0.48489618
-0.52927387,0.028329417,-0.50184876,0.01848568,2.3454094,0.41500086,-0.21117817,-0.7158684,-0.5521728,-0.59869623,-0.5965371
3.668593,-0.7212989,-0.2169802,-0.5383143,-0.2822922,-0.06759218,-0.38684118,-0.46397635,-0.24169318,-0.2983016,-0.37014827
-0.39553174,-0.14150858,-0.20789935,-0.50100625,-0.17037275,-1.9365559,0.29025993,-0.47822255,-0.22991009,-0.17217791,3.870462
3.0043006,-0.24156201,-0.2348628,0.018662049,-0.58960325,0.019311115,-0.33611417,-0.5067307,-0.24204111,-0.3918404,-0.10387928
-0.069691226,3.4511883,-0.21449196,-0.12041459,-0.39696681,0.28277102,-0.6853562,-0.8522166,-0.27181658,-0.2542321,-0.4370838
0.29608807,0.0011237189,-0.3243598,-0.29294053,-0.25181988,-0.19585332,-0.32314745,-0.77979183,-0.3204394,-0.36036953,4.2889285
-0.19424522,-0.29431748,-0.506737,-0.3783591,-0.021123223,-0.2743304,-0.24174763,-0.1914246,-0.27078056,-0.29924002,0.04109804
3.711889,-0.17451857,0.074500546,-0.295717,-0.3872911,-0.16137257,-0.32237786,-0.5420175,-0.27891436,-0.39884222,-0.16844374
0.1099882,-0.48941174,-0.008798579,-0.37947774,3.5646372,-0.16526341,-0.2537106,-0.49798125,-0.41889504,-0.44421184,-0.21864577
0.3477764,0.5575022,-0.8780618,-0.46587473,-0.12215038,-0.36740586,-0.2913344,-0.16325328,0.009240338,-0.12917247,-0.08645395
-0.14186478,-0.32242543,-0.14751576,-0.18679826,-0.7422845,-0.28826356,0.05583532,-0.32315314,-0.18724741,-0.32847205,-0.1637334
-0.2901554,0.12250994,-0.37098786,0.13952458,3.3749397,0.54332906,-0.28130835,-0.67805564,-0.52787375,-0.6152108,-0.4805228
0.0037823021,-0.38591248,0.278158,-0.2368165,-0.24179834,-0.20794432,-0.22369136,-0.11864955,-0.45864314,-0.3863433,-0.27364752
0.2746942,-0.14983103,-0.11902586,-0.30077672,-0.010751434,-0.113646515,-0.14779472,-0.15840843,-0.6134337,-0.4293418,-0.5393272
-0.8770623,-0.0630393,-0.5039226,-0.41034976,-0.39809462,-0.38154757,-0.30888024,-0.38234586,-0.59099084,-0.20674472,-1.0738218
-0.07893002,-0.39194268,-0.6293868,-0.34741586,-0.1541034,0.054692622,-0.18074769,-0.2508216,-0.2802526,-0.32925543,-0.11222989
0.032985255,-0.20057821,0.15074861,0.08050612,-0.41974163,-2.1244268,0.35960203,-0.4237084,-0.32336888,-0.19448486,3.6071727
-0.23220836,-0.0074536055,-0.24277648,-0.22109774,0.65311986,-0.28243738,-0.20200951,-0.16239198,-0.27907038,-0.30050534,-0.104197055
-0.09431568,0.5574137,-0.36314276,-0.41225523,-0.49344087,3.6826167,-0.5613222,-0.10858763,-0.33487895,-0.28492996,-0.14848207
-0.054709557,-0.16015323,-0.13346288,-0.46038377,-0.29400167,-0.34037995,-0.22353034,-0.25813302,-0.4430429,-0.50391793,-0.09957345
-0.46779674,-0.25249702,-0.68034303,-1.2324685,-0.85784984,3.5728512,-0.48088723,-0.05304903,-0.058269534,-0.106849,-0.08626852
-0.6930798,-0.35482094,-0.1061646,-0.38871115,0.06924245,-0.5231039,3.4713802,-0.31140807,-0.3508747,-0.39817122,0.4455818
-0.1577163,-0.7056572,-0.21511337,2.9421422,-0.24076428,-1.1189533,0.019796422,-0.6513609,-0.6110047,-0.5678374,-0.06525705
-0.43683916,0.5000227,0.16792233,0.05071307,-0.10869753,-0.3890947,-0.526788,2.9734359,2.9812953,3.0112972,-0.6373195
-0.39473456,-0.09310609,-0.09188628,-0.47720176,-0.34343338,-0.10218406,-0.18903506,0.0075387484,-0.0064069517,-0.046889346,-0.16327251
-0.13385542,-0.69055176,3.2136054,-0.39534956,-0.67722803,-0.18374446,-0.37203404,-0.3453722,-0.5391112,-0.5039123,-0.21625839
-0.07727825,-0.2171484,-0.1606857,-0.024155542,-0.75584006,-0.386137,3.6921043,-0.8383052,-0.6831681,-0.3377609,-0.93759465
