Shared topic 2,Shared topic 3,Shared topic 6,Shared topic 7,Shared topic 10,Transcriptomics private topic 3,Transcriptomics private topic 6,Transcriptomics private topic 8,Transcriptomics private topic 9,Transcriptomics private topic 10,Proteomics private topic 2,Proteomics private topic 4,Proteomics private topic 5,Proteomics private topic 6,Proteomics private topic 7,Proteomics private topic 8
2.8924017,-1.000203,-0.32046384,-0.6638005,-0.92880654,-0.64532375,-0.50191575,-0.41053754,-0.33426476,-0.007316075,0.4032934,-0.23097357,-0.6944196,0.174901,-0.045395654,-0.35058543
0.13369595,-0.19934493,0.5819103,-0.5859196,0.24812764,2.863153,-0.9144693,2.580397,3.5180585,-1.1069486,-0.07898551,-0.27567858,-0.25742242,-0.33904395,-0.3710029,-0.15400338
-0.4991841,2.07437,-0.1391015,3.384542,-0.25476837,-0.20454018,-0.2932375,-0.1520579,-0.103132136,-0.21461318,-0.23825791,-0.55932766,-0.31206852,-0.29919022,-0.65966547,-0.3668419
-0.5003277,0.305991,0.093057714,-0.023950366,-0.15551841,-0.18706231,-0.17955504,-0.30019167,-0.20452614,-0.21009974,-0.5830822,-0.62410027,-0.121433735,-0.57210124,-0.5446561,-0.028840708
0.37443694,-0.08232966,0.100326836,-0.39750353,-0.22948146,-0.25293422,0.047278773,-0.14424305,-0.16501634,-0.3125298,0.16124302,0.013442005,-0.54679847,0.37523603,0.27971804,-0.4790197
-0.52001417,0.00020682067,-0.6567503,0.14819533,-0.2672943,-0.17115936,-0.2189071,-0.41299772,-0.10147184,-0.18482634,-0.6562731,-0.6098275,3.8161788,-0.4587841,-0.49354082,-0.77370524
-0.41177613,0.6147642,-0.2545591,0.25578517,-0.79661113,-0.43872195,-0.1729662,-0.35077336,-0.39953688,0.18310873,0.029858537,-0.15604165,0.015842205,-0.12697168,-0.2558084,-0.15541984
-0.24831796,-0.016517363,-0.10429511,-0.34821984,-0.32911676,-0.32622728,-0.09954635,-0.3402543,-0.26814243,-0.19178414,-0.28878698,0.12691413,-0.05666707,-0.043276,0.10705526,-0.22402027
-0.36495242,-0.55933976,-1.0304537,-1.0838466,-0.21880302,-0.4890681,0.45178235,-0.8053374,-0.7762723,3.901977,-0.1256281,-0.32004008,-0.24461111,-0.4029087,-0.37135604,-0.13448663
-0.11057618,-0.19589382,0.10153788,-0.46022403,0.21507639,0.7631385,4.9321017,2.7619464,-0.08250746,-0.42958054,-0.122757815,-0.34105372,-0.13416505,-0.40790343,-0.43167928,-0.13392627
-0.2703706,0.4181746,-0.68471503,-0.63018227,0.17428729,-0.24398613,-0.21511605,-0.34538004,-0.16889173,-0.07519112,3.512162,-0.16641778,-0.21461146,-0.5207228,-0.05092298,3.6779118
-0.40653315,-0.12087135,-0.43625405,-0.07244621,-0.20171437,-0.29980883,-0.14125349,-0.34348038,-0.291794,-0.03228983,3.500894,-0.38026494,-0.28291076,-0.7567047,-0.24966203,3.8603108
0.39801332,0.09898257,-0.3495695,-0.7884784,-0.60090077,-0.13703103,-0.13181202,-0.24117988,-0.18445437,-0.35851184,-0.16295454,-0.2038663,-0.18126188,-0.27625993,-0.32605985,-0.23033796
-0.23530684,-0.8241887,2.8696144,-0.43676502,3.6705146,-0.29325286,-0.25333977,-0.35301718,-0.250221,-0.2536996,-0.122249216,-0.3950854,-0.25851968,-0.5514231,-0.33622733,-0.015992321
-0.03066279,-0.037751738,0.098679066,-0.26832595,0.031552352,-0.29669434,-0.26826304,-0.4930219,-0.23840483,-0.08938864,-0.5123128,-0.18552221,0.06441931,-0.32452238,-0.2565814,-0.402456
-0.34085655,-0.221129,-0.19174074,-0.48899427,-0.09666128,3.8344893,-0.99612623,2.8245249,3.8380854,-1.2508568,-0.1122247,0.0458457,-0.16764085,-0.14935589,-0.005700901,0.01381608
-0.31194174,-0.010359794,-0.19213368,-0.096708365,-0.10948402,-0.09038507,-0.26826867,-0.31160593,-0.13449928,-0.19800253,-0.33901024,-0.13154544,-0.24468563,-0.2945349,-0.12322894,-0.09177529
-0.1503232,-0.025162768,-0.021332346,0.25091818,-0.12318382,3.806155,-1.062471,2.6527882,3.5517673,-1.190576,0.18159817,-0.5204112,-0.28293025,0.14772233,-0.3652629,-0.67117935
-0.12019539,-1.0666399,-0.18212426,-0.3182997,-0.71334463,-0.2686873,-0.2890342,-0.43521166,-0.19704092,-0.15553401,3.6077914,-0.24925005,-0.28411594,-0.554365,-0.14972126,3.6589742
-0.40104228,-0.9566628,-0.12316274,-0.31584448,-0.2047418,2.8453813,-0.8503765,2.4408212,3.4893055,-1.1364354,0.11857106,-0.23090926,-0.1603996,-0.3297727,-0.3078826,0.06663084
0.1336618,-0.72976184,-0.764155,0.21023369,-0.18616536,-0.27631748,-0.2828524,-0.3589673,-0.18026133,-0.18920977,-0.6748741,-0.618977,3.77796,-0.48285457,-0.5031557,-0.7349481
-0.20810008,0.19920544,0.5835055,0.022492282,0.029993936,4.3752217,-1.2294767,2.8659613,3.604516,-1.2151815,-0.15888476,0.010240465,-0.2882713,-0.12550914,0.011732969,-0.06965221
4.0079813,-0.44644552,-0.14165328,0.015610099,-0.17460741,-0.6524194,-0.51281893,-0.4184361,-0.34035453,0.0025242383,-0.37054798,-0.64634264,-0.23920852,-0.53125316,-0.6226367,-0.46185532
3.8692389,-0.59093386,-0.094659574,-0.3434104,-0.45217746,-0.39353472,-0.4353954,-0.6552709,-0.4505203,-0.050026413,-0.42944393,-0.7182567,-0.3450231,-0.6298329,-0.67399716,-0.40552568
-0.3142992,-0.7106391,4.006263,-0.67887026,2.1392987,-0.26289117,-0.24161974,-0.3394531,-0.2611363,-0.20638122,-0.19386774,-0.37505803,-0.26959094,-0.52330774,-0.3029389,-0.10346895
0.23744962,-0.6308806,0.78409487,-0.20438795,4.1112,-0.37959003,-0.20119773,-0.42775103,-0.25744414,-0.19403097,-0.44850793,-0.4282848,-0.21837713,-0.5487434,-0.3575808,-0.31289053
-0.4850871,-0.5588391,4.1893435,-0.19883138,1.589428,-0.30850083,-0.137067,-0.4056241,-0.25700465,-0.18831739,-0.4324984,-0.42530283,-0.21701604,-0.5525251,-0.31665316,-0.31812397
-0.22230484,0.041584358,-0.13349912,-0.25013036,-0.41047767,-0.46632886,-0.24310353,-0.24650884,-0.37949315,-0.11912583,0.4010209,0.28907067,-0.5649274,0.71429574,0.21150252,-0.5690499
-0.27073956,-0.39456692,-1.2024117,-0.018646106,-0.60995317,-0.5481285,0.5816703,-0.48010373,-0.68307143,3.4639578,0.28301403,-0.2284371,-0.4372855,0.13117251,-0.09300239,-0.4640532
-0.35131314,0.49284458,-0.6551432,-0.39089245,-0.16598302,-0.32103336,-0.097903915,-0.6025404,-0.27842468,-0.08033543,-0.17846192,-0.26079053,-0.07576609,-0.32419136,-0.3763201,-0.26190946
-0.28151035,2.7723298,-0.040639758,3.8358107,-0.045372255,-0.21294433,-0.32919732,-0.20060512,-0.12423785,-0.20911342,-0.2091151,-0.53736484,-0.3406296,-0.26082042,-0.60391283,-0.45470873
3.6320882,0.007887259,-0.8212981,-0.13077322,-0.33204472,-0.30611798,-0.17829926,-0.34540197,-0.24151024,-0.15743935,-0.36476138,-0.647386,-0.36919135,-0.52847356,-0.6615662,-0.4837803
-0.31567675,-0.14102563,-0.20048913,-0.0020134225,-0.28853405,-0.21704666,-0.14413929,-0.35353568,-0.2047854,-0.22247024,-0.55765545,-0.54854596,3.8903015,-0.4730846,-0.4687185,-0.672751
-0.08055699,-0.6995951,1.1388029,-0.3072201,4.5397964,-0.3220175,-0.10689511,-0.19828191,-0.26470912,-0.28479648,-0.39715663,-0.43698043,-0.25917885,-0.60586256,-0.33175915,-0.17031875
-0.20582634,0.29130635,0.023765624,-0.29083228,-0.4043126,-0.35995606,-0.2472756,-0.41046008,-0.23953423,-0.13632745,-0.9044214,3.1316862,-0.34154838,3.0311658,3.199831,-0.17819124
-0.17495164,-0.07179174,-0.28879735,-0.05529982,-0.288851,-0.33447668,-0.21001318,-0.5635355,-0.44365552,0.10080326,-0.78407186,2.438716,-0.15841325,2.4886026,2.3692806,-0.4812378
-0.8042451,-0.40718532,0.1757714,0.20447671,-0.33951023,-0.124829024,-0.36872244,-0.37665838,-0.072974086,-0.21748154,-0.61129075,-0.62029684,3.9802456,-0.551299,-0.48923036,-0.61091596
-0.3726855,-0.5178766,-0.3036915,-0.49311304,-0.50962996,-0.2911832,-0.13960868,-0.5446551,-0.26754764,-0.024653971,0.0046940567,-0.12126016,-0.3653632,0.12292792,-0.13110463,-0.5332371
-0.3129526,-0.43916208,-0.048539773,-0.34995267,-0.4553832,-0.31156313,-0.2200835,-0.4894734,-0.24201867,0.00702152,3.259484,-0.41358835,-0.24030764,-0.737877,-0.2574222,3.4385247
-0.42999235,-0.5684665,-0.41920814,-0.5734047,-1.0355297,-0.42260706,-0.24302197,-0.32691616,-0.34497643,-0.1651117,-0.81991935,2.510598,-0.17726624,2.5436368,2.4608655,-0.46318567
0.089619085,0.7369706,0.9833825,-0.09612169,0.20140144,4.335382,-1.1890926,3.0303128,3.700871,-1.2275335,-0.15691914,0.017022867,-0.34116924,-0.17310515,-0.0027139087,-0.0381235
-0.014077038,1.7348498,-0.67780036,4.63172,-0.10857439,-0.21505722,-0.2960499,-0.21450682,-0.111061215,-0.19898735,-0.35840955,-0.51951694,-0.38586363,-0.26425314,-0.5785397,-0.47577474
-0.22898126,-0.136958,0.07290021,-0.020828098,-0.290271,-0.21831466,0.008747473,-0.32149926,-0.17581153,-0.20076336,3.6668806,-0.36325392,-0.28600028,-0.69136983,-0.24842642,3.7393544
-0.44554698,2.763645,-0.6601932,3.5665064,-0.31727564,-0.19268186,-0.29397663,-0.17695408,-0.07470986,-0.21825048,-0.37086654,-0.71458465,-0.30966842,-0.51515836,-0.72152984,-0.30209774
-0.085035205,-0.11305425,-0.7132448,0.35525358,0.40432137,0.8627652,5.1053467,2.9033468,0.030571444,-0.4287243,0.026187504,-0.22883661,-0.18584941,-0.3464723,-0.32009023,0.03455724
-0.07072176,-0.13431957,-0.08231071,0.7653548,0.107769996,-0.31612986,-0.15214378,-0.22545858,-0.29147175,-0.23235826,-0.063768625,-0.22857194,-0.05278156,-0.33705497,-0.2812411,-0.052403145
-0.33131707,-0.4207002,0.7605238,-0.32941225,0.063950725,-0.34595275,-0.12475355,-0.49125004,-0.30090198,-0.18000759,-0.5470146,-0.6264942,0.046329394,-0.58741117,-0.5639846,0.030933138
3.8992257,0.34916264,0.3762151,0.15192237,-0.6532933,-0.29786706,-0.23126943,-0.2858345,-0.26069677,-0.22276105,-0.5373697,-0.5996841,-0.13045919,-0.51690775,-0.58423465,-0.64470834
-0.30150908,-0.22805999,-0.08631652,-0.15197669,-0.32761848,-0.37916505,-0.13784932,-0.62267756,-0.31973717,-0.07790953,-0.4658359,-0.5804607,-0.18130271,-0.58349454,-0.6568573,-0.44145307
4.0385933,0.04649529,0.36022502,-0.3504939,-0.57348704,-0.34467897,-0.32703134,-0.39484718,-0.24160907,-0.052942492,-0.35113388,-0.81100357,-0.37574533,-0.5875551,-0.89476377,-0.5094832
-0.45313534,0.26247776,-0.72092485,0.12599918,0.1504958,-0.62455046,0.31126195,-0.688931,-0.6021975,2.9838567,-0.26918077,-0.14386849,-0.21406135,-0.19694093,-0.2685122,-0.35069865
-0.22313195,-0.1800581,-0.26398918,-0.028062908,-0.41413063,-0.3271961,0.048370358,-0.3473408,-0.30313557,-0.15595572,-0.12374249,-0.48135874,-0.16003717,-0.5173614,-0.6237315,-0.21439555
-0.019248769,-0.33606106,0.09806683,-0.58698237,-0.37338912,3.8314786,-1.0495659,2.6759565,3.605012,-1.1993383,0.10718002,-0.05062985,-0.52344096,0.29155383,0.24885629,-0.42382687
-0.42113176,0.17518616,-0.42112035,-0.032157622,-0.21669969,3.3113587,-0.9975834,2.7564554,3.3602562,-1.0970575,-0.1804763,-0.10634968,-0.22824535,-0.19440946,-0.19941136,-0.25560534
-0.27724272,-0.04300973,-0.23818606,0.35005707,-0.05937926,-0.45348403,-0.15620811,0.09197548,-0.46634182,-0.043313485,0.017722785,-0.5646158,-0.27051648,-0.56493425,-0.63088465,-0.06125685
0.13755262,-0.93566805,-0.42953873,-0.2092588,0.070287794,-0.35283327,-0.17395446,-0.42341694,-0.27243334,-0.18782704,-0.48088562,-0.63078326,-0.062371384,-0.56914085,-0.634554,0.0139069855
-0.20059049,0.054560937,-0.17163101,0.05875305,-0.25156477,-0.08779633,-0.26251203,-0.41796684,-0.2622302,-0.22523539,-0.85345286,3.1302152,-0.27187508,3.096036,3.056527,-0.3034056
-0.03389495,-0.015293634,-0.12639073,0.26210308,-0.17204988,-0.27330637,-0.25877497,-0.50831926,-0.18051322,0.059820767,3.6480813,-0.2911637,-0.26943874,-0.67504865,-0.15510629,3.8918333
-0.27625397,0.42126387,-0.1370232,0.59776807,-0.49616367,-0.3494785,-0.18540709,-0.7209838,-0.35645625,0.03343688,-0.033771195,-0.09032324,-0.18642712,-0.14224201,-0.251073,-0.20600662
-0.25138754,-0.51293755,0.12117237,-0.34683022,-0.537663,-0.45360005,-0.10339143,0.1272252,-0.43823594,-0.18807246,0.34155133,-0.2447912,-0.51104176,0.055032928,-0.038592014,-0.25667968
-0.094937146,0.16209291,0.20768902,0.02713067,-0.0077619553,2.705936,-0.85413694,2.7588377,3.269819,-1.0431967,-0.12491301,-0.27514324,-0.023312021,-0.33756945,-0.3609646,-0.2039583
0.26955295,-0.13488856,-0.69694686,0.09328056,-0.51543087,-0.17933321,-0.031181986,-0.19229715,-0.20254645,-0.23838355,-0.18847851,0.039103404,-0.22014306,-0.15315755,0.0193985,-0.0022775885
-0.114397235,-0.012425937,-0.24501514,-0.28393438,0.526886,-0.2828781,-0.066601396,-0.3153357,-0.24091232,-0.2574944,-0.5351177,-0.5952644,0.08807625,-0.46203884,-0.49987474,-0.026921118
-0.4565848,-0.1672175,2.7823744,0.019060634,2.6869888,-0.44632435,-0.3330196,-0.40375784,-0.2653539,-0.06024975,0.44415253,-0.45267567,-0.5582516,0.23490548,-0.33056632,-0.6279026
-0.12866907,-0.12445162,-1.0606744,-0.7209231,-0.39773896,-0.29471216,-0.3336395,-0.5228902,-0.17916179,-0.10136802,-0.69508713,-0.5175168,3.954298,-0.46671188,-0.44839615,-0.7000942
-0.4227003,-0.18252128,-0.09764699,-0.5630306,-0.65328753,-0.2899393,-0.04688648,-0.24016817,-0.20701492,-0.26756865,-0.9223007,2.8259282,-0.35003373,2.7971942,2.9051104,-0.34163472
-0.254421,0.6311935,1.0162205,0.5169294,-0.8721857,-0.3078856,-0.094198726,-0.5008323,-0.27887237,-0.14863515,-0.10622916,-0.23732752,-0.16626203,-0.29906574,-0.35397798,-0.08510847
3.3075116,-0.026850142,-0.14949241,0.17473859,-0.8029738,-0.4359479,-0.2707279,-0.32103845,-0.3199965,-0.10997776,0.24184495,-0.22773977,-0.72731304,0.1701607,-0.09380311,-0.54904795
0.17697829,0.4805047,-0.1097756,2.8371015,0.015767114,-0.2056817,-0.31726247,-0.17201857,-0.09964108,-0.21343002,0.4158693,-0.14619239,-0.65688056,0.26183298,-0.080091774,-0.31947094
-0.26457623,-0.01633586,-0.11452408,-0.068184115,-0.27972323,-0.4118615,-0.15008391,-0.6337362,-0.34315568,-0.048263103,-0.17760904,-0.12449231,-0.23155035,-0.34170777,-0.15195683,0.06421991
-0.48105535,-0.42168468,-0.35886553,-0.4063343,0.08780424,0.9248657,5.2331457,2.9173763,0.018595079,-0.44109958,0.1015436,-0.08006021,-0.31502947,-0.24561772,-0.18369001,0.097352915
0.14890942,0.24884589,0.3899315,-0.26264504,-0.03057938,-0.2210647,-0.11015542,-0.32865787,-0.16457832,-0.24121715,0.035274446,-0.17907113,-0.17929052,-0.32714626,-0.17238054,0.14987461
-0.5001469,0.4918331,-0.60630405,0.30940035,-0.7547944,-0.26961857,-0.14191827,-0.29174244,-0.2158578,-0.21455172,-0.7353268,-0.71551037,-0.006081279,-0.64052415,-0.5909227,-0.018694045
-0.0790485,-0.13952148,-0.12766969,-0.07097544,-0.3434975,-0.36469224,-0.05225744,-0.3552595,-0.3140615,-0.10160492,-0.2037153,-0.3587714,-0.090209045,-0.4759849,-0.4222884,-0.03937094
-0.16471557,-0.37944722,-0.15912214,-0.1402822,0.19588584,-0.29456654,-0.17448868,-0.3954003,-0.27568784,-0.23485222,-0.29194057,-0.36265713,-0.11312932,-0.42973772,-0.42721477,-0.30046594
-0.097409666,0.2678607,0.5863848,0.112516,-0.8035205,-0.2597349,-0.12749824,-0.4405064,-0.27425784,-0.16094112,-0.33003458,0.015092977,-0.14194438,-0.09198214,-0.023135245,-0.31476313
-0.23924205,-0.5714325,-0.32493192,-0.066917986,-0.09753633,3.8264785,-1.0773281,2.5495586,3.7310576,-1.2286364,-0.17733543,-0.07299676,-0.19342236,-0.2572387,-0.15352051,-0.0042904937
-0.3977766,-0.22011088,0.045392927,0.0049105063,-0.32805812,-0.20651543,-0.15268412,-0.21617566,-0.12667522,-0.30061197,-0.18326543,-0.3289893,-0.222679,-0.40248793,-0.3446737,-0.09315968
-0.30179662,-0.74562603,-0.32826644,-0.8255285,-0.14099619,-0.53953785,0.47825488,-0.8053743,-0.804644,4.0800824,-0.5295382,-0.5432486,-0.019072404,-0.46665588,-0.507342,-0.2825717
-0.26854983,-0.049778506,-0.2506465,-0.05681897,-0.13603003,-0.40297502,-0.21122986,-0.32642895,-0.33441392,-0.113287054,-0.4179597,-0.60958594,-0.16846763,-0.57264686,-0.60700834,-0.4422515
-0.98443353,0.42383748,-0.27048588,-0.211421,-0.89922166,-0.22180642,-0.2317377,-0.4250243,-0.2181866,-0.18877414,-0.8444414,3.1115694,-0.38608944,3.051206,3.1204083,-0.2509259
-0.26986694,-0.031811737,-0.39910752,-0.41886973,-0.2674194,-0.29775593,-0.11280997,-0.37239504,-0.25897104,-0.15924367,0.06509458,-0.18617995,-0.37384683,-0.3029948,-0.23588832,-0.021719428
-0.4272559,0.18526326,-0.3155244,-0.3832358,0.45874622,-0.7835627,0.4545118,-1.055238,-0.8400165,3.8943872,-0.09343701,0.097496785,-0.2530701,-0.12043474,0.049456228,-0.03820932
-0.4360867,4.8288,-0.3715977,-0.2051959,-0.19255534,-0.15214245,-0.27919528,-0.25263262,-0.11797381,-0.22224018,-0.28386572,-0.62321717,-0.40876615,-0.39491987,-0.6965301,-0.38105914
-0.308922,-0.06034948,0.18722391,-0.3201884,-0.33105618,0.846532,5.1046333,2.8776402,0.019808708,-0.42174506,0.019705337,-0.33250567,-0.17881118,-0.4264571,-0.43444222,0.030050592
-0.45808,-0.21212293,-0.6092409,0.22019169,-0.43820834,-0.28994626,-0.18098441,-0.41502753,-0.24983115,-0.17081386,-0.41897538,-0.19885625,-0.0017056445,-0.27393392,-0.25231284,-0.45711428
-0.4296072,0.21189779,-0.4519167,0.41918802,0.04634139,-0.36995018,0.5918266,-0.575152,-0.7287886,3.503847,-0.5039467,-0.061376657,-0.26028702,-0.15152909,-0.12427044,-0.51308876
3.8983765,-0.5600501,-0.7692947,0.3478534,-0.52158225,-0.4167363,-0.42739227,-0.394655,-0.29446378,-0.1994343,-0.3431123,-0.82382876,-0.31775388,-0.6985204,-0.7591035,-0.3702925
-0.22906506,-0.14215499,0.10132221,-0.27010995,-0.07721217,-0.35817307,0.0543078,-0.08126173,-0.33682442,-0.23097412,-0.31359643,-0.48624977,-0.21339841,-0.61972344,-0.48263732,-0.10037435
-0.25583485,-0.2916618,0.099516906,-0.08407751,-0.21531568,-0.33046895,-0.2804325,-0.35614648,-0.20744851,-0.14236476,-0.8157208,3.0385904,-0.38189188,2.9663084,3.0617006,-0.19164437
0.082803816,0.18030712,1.2183793,-0.40877524,3.3650708,-0.33996707,-0.15837741,-0.22506304,-0.24399497,-0.23900457,-0.38469347,-0.43148553,-0.29384312,-0.57323235,-0.34711012,-0.20259076
-0.7677378,0.1207042,-0.5904913,-0.16195953,-0.010165706,-0.23365988,-0.275416,-0.38206315,-0.29916123,-0.083210744,-0.3074009,-0.040805027,-0.19073103,-0.1423881,0.017055111,-0.24140577
-0.29778087,0.33442172,-0.34711063,0.49558246,0.26656336,-0.14349003,-0.22341762,-0.26757014,-0.1652671,-0.3187327,0.04925587,-0.012716622,-0.21982217,-0.17625788,-0.063911006,0.07129674
-0.2676398,1.8466933,-0.028683484,3.6783075,-0.11851317,-0.17655855,-0.23037487,-0.1029121,-0.11302983,-0.22018147,-0.24199976,-0.3001559,-0.4100212,-0.023503544,-0.41163957,-0.5764926
-0.4342993,0.11080311,1.1981921,-0.5711876,3.388812,-0.24319054,-0.1926515,-0.24463582,-0.16700405,-0.26892662,-0.1830909,-0.38987762,-0.25850013,-0.5574787,-0.3201224,-0.00083956955
-0.15286905,0.20643577,-0.603441,4.4395676,-0.10954645,-0.23680484,-0.22271486,-0.2121986,-0.14885116,-0.22945023,0.1698311,-0.1947654,-0.35795817,-0.33399644,-0.20585649,0.11016308
-0.4779575,-0.23371874,-0.33113533,0.071402565,-0.94557345,-0.34970748,-0.09327004,-0.1363817,-0.3385304,-0.1739134,0.025217285,-0.14533262,-0.09043792,-0.18317483,-0.24948224,-0.03546582
-0.21404427,-0.6231935,-0.17645939,-0.24981862,-0.42689672,-0.36355668,-0.21881941,-0.33476934,-0.26890445,-0.22058095,-0.20470262,-0.2001452,-0.2954077,-0.297973,-0.31401217,-0.21875955
-0.15963933,-0.38008705,-0.03720136,-0.2390512,-0.40354854,-0.2901824,-0.11279844,-0.3391698,-0.23353904,-0.291229,-0.21675949,0.01850619,-0.1556279,-0.19339488,-0.0108822,-0.0073928577
-0.109420836,0.4037597,-0.28048596,0.6464126,-0.12789345,-0.31880507,-0.06499733,-0.381556,-0.33056134,-0.100718416,0.18917568,-0.35191897,-0.42415863,0.38083857,-0.24330696,-0.73905736
-0.33320582,4.55665,-0.25134185,0.09777938,-0.4126141,-0.17793018,-0.28981468,-0.22117333,-0.111082315,-0.21795385,-0.35952488,-0.5790374,-0.37660122,-0.35215372,-0.6441141,-0.4597158
-0.40183812,-0.27827394,-0.9201134,-0.23434852,0.053809136,-0.23047279,-0.06781891,-0.13524467,-0.20728235,-0.24518256,0.1626441,-0.4233889,-0.24243984,0.28724244,-0.30849555,-0.7219874
-0.51526606,-0.77953255,-0.9495252,-0.7693529,-0.82563055,-0.606341,0.48633176,-0.9071107,-0.7956938,3.8972793,-0.42135218,-0.08517761,-0.20951055,-0.17929488,-0.1612104,-0.44310647
-0.39372796,-0.030466609,-0.5100033,-0.5369488,-0.2331169,-0.17595492,-0.16695051,-0.4787568,-0.20161101,-0.14911254,-0.31941098,-0.17672817,-0.21847156,-0.2699835,-0.2467631,-0.2709841
-0.25258052,-0.39686686,0.0083344765,-0.35426825,-0.31510764,-0.3087336,-0.30345803,-0.45824438,-0.20711036,-0.16187222,0.39332494,1.2832965,-0.53886694,2.20247,0.92490983,-0.8977173
0.22679892,-0.019431978,0.23154221,-0.11201315,-0.14733137,-0.27501768,-0.009150222,-0.3157356,-0.24482179,-0.26721656,-0.5432933,-0.6031574,-0.12640235,-0.5203733,-0.58361626,-0.6441465
-0.21442193,-0.19601133,-0.12466329,-0.14672995,-0.41155988,-0.4415807,-0.16383646,0.29115596,-0.44772267,-0.07419802,0.09932261,-0.3963217,-0.26435167,-0.50124985,-0.47093722,0.102224655
0.06536785,1.1932535,-1.0175135,4.7293234,-0.039624546,-0.22613871,-0.29140145,-0.19423784,-0.12896198,-0.21033323,-0.38441902,-0.53760344,-0.39246485,-0.29538614,-0.58914256,-0.46915704
-0.068771765,-0.31483826,-0.07902448,-0.14776936,-0.26570326,-0.3510379,-0.17728956,-0.5373478,-0.33132425,-0.15056005,0.1715424,-0.33083743,-0.41297916,0.15702751,-0.24053216,-0.59551734
3.9552002,-0.5657661,-0.17746332,-0.53245884,-0.25692096,-0.32168588,-0.29135346,-0.47030395,-0.33208326,-0.095154434,-0.48364398,-0.8316955,-0.34544483,-0.7449337,-0.7574621,-0.34045258
-0.29418236,-0.07017048,-0.19595608,0.020957466,-0.02968631,-0.33593747,-0.10732408,-0.49102172,-0.300087,-0.10632118,-0.36641926,-0.39504212,-0.24759266,-0.4446012,-0.47661924,-0.2366978
-0.448789,0.11569291,-0.2545022,-0.4430059,-0.5580279,-0.32348657,-0.14861342,-0.4025134,-0.2985999,-0.16440251,-0.28095734,-0.2302516,-0.06250213,-0.40335903,-0.25326747,-0.09186472
0.06718813,0.3852366,0.26151487,-0.37577897,0.36714405,-0.34927827,0.508113,0.59150296,-0.47962013,-0.09719771,-0.27018064,-0.28856924,-0.12005838,-0.35531297,-0.38953397,-0.27638432
0.046663802,-0.59915936,-0.5594103,-0.385847,-0.45160896,3.8902204,-1.0817091,2.7371628,3.771461,-1.2220975,0.15357427,-0.07283587,-0.5017133,0.32155108,0.23700202,-0.46588528
-0.3039468,-0.04495553,-0.02593007,-0.008647829,-0.20592782,-0.39652956,-0.07323483,-0.5007125,-0.2901777,-0.035824616,-0.38103342,0.1154223,-0.16801026,-0.068370186,0.13726306,-0.1608986
0.028180733,0.33623263,-0.3582299,-0.34479994,-0.38666162,3.0775502,-0.8988107,3.2368183,2.7706268,-0.94949234,-0.2252791,-0.11794671,-0.019477658,-0.2938387,-0.17672597,-0.097302645
-0.23392758,0.27627504,-0.09025136,-0.91771245,0.70875657,0.83496064,4.9019523,2.7574773,0.005070293,-0.44318807,0.115513824,-0.06080829,-0.17374867,-0.23768188,-0.11820537,0.19794388
0.039728597,-0.06312381,0.12537315,0.2153741,-0.1336935,-0.2555621,-0.031621605,-0.30410928,-0.22951986,-0.17070049,-0.21414042,-0.36439288,-0.11251189,-0.5255394,-0.31273156,0.06550564
